Year,Item,Item Code (CPC),Area_Harvested_ha,Production_tonnes,Yield_hg_per_ha
1991,"Nutmeg, mace, cardamoms, raw",1653,146.0,46.67,3202.0
1991,Oats,117,3338.0,3700.0,11085.0
1991,"Onions and shallots, dry (excluding dehydrated)",1253.02,3900.0,21000.0,53846.0
1991,Oranges,1323,8452.0,26000.0,30761.0
1991,Papayas,1317,4505.0,45253.0,100451.0
1991,Peaches and nectarines,1345,0.0,0.0,
1991,Pears,1342.01,513.0,7531.99,146752.0
1991,"Peas, green",1242,2000.0,7000.0,35000.0
1991,"Pepper (Piper spp.), raw",1651,400.0,200.0,5000.0
1991,"Pigeon peas, dry",1707,156000.0,48600.0,3115.0
1991,Pineapples,1318,6600.0,245000.0,371212.0
1991,Plantains and cooking bananas,1313,1800.0,22500.0,125000.0
1991,Plums and sloes,1346,0.0,0.0,
1991,Pomelos and grapefruits,1321,800.0,7700.0,96250.0
1991,Potatoes,1510,87144.0,987828.0,113356.0
1991,"Pyrethrum, dried flowers",1930.02,15000.0,13558.0,9039.0
1991,Rice,113,13000.0,50500.0,38846.0
1991,"Seed cotton, unginned",1921.01,60000.0,30431.0,5072.0
1991,Sesame seed,1444,23000.0,9000.0,3913.0
1991,Sorghum,114,114711.0,109802.0,9572.0
1991,Soya beans,141,2511.0,2017.89,8036.0
1991,Spinach,1215,0.0,0.0,
1991,Strawberries,1354,0.0,0.0,
1991,Sugar cane,1802,47881.0,4600000.0,960715.0
1991,Sunflower seed,1445,15842.0,14455.0,9124.0
1991,Sweet potatoes,1530,37070.0,405444.0,109373.0
1991,"Tangerines, mandarins, clementines",1324,350.0,1800.0,51429.0
1991,Tea leaves,1620,100626.0,885000.0,87949.0
1991,Tomatoes,1234,11500.0,150000.0,130435.0
1991,Unmanufactured tobacco,1970,5500.0,10000.0,18182.0
1991,"Vanilla, raw",1658,39.0,6.46,1655.0
1991,Watermelons,1221,0.0,0.0,
1991,Wheat,111,143072.0,264457.0,18484.0
1991,Yams,1540,1400.0,11200.0,80000.0
1992,Apples,1341,232.0,2359.0,101681.0
1992,Apricots,1343,2.0,14.8,73985.0
1992,Artichokes,1216,0.0,0.0,
1992,Asparagus,1211,0.0,0.0,
1992,Avocados,1311,1626.0,20628.0,126863.0
1992,Bananas,1312,77000.0,986000.0,128052.0
1992,Barley,115,23000.0,45000.0,19565.0
1992,"Beans, dry",1701,588720.0,449828.0,7641.0
1992,"Beer of barley, malted",24310.01,,368648.0,
1992,"Broad beans and horse beans, green",1243,0.0,0.0,
1992,Cabbages,1212,38226.0,572258.0,149704.0
1992,Carrots and turnips,1251,4801.0,62273.0,129708.0
1992,"Cashew nuts, in shell",1372,28000.0,10000.0,3571.0
1992,"Cassava, fresh",1520.01,51369.0,526337.0,102462.0
1992,Castor oil seeds,1447,13000.0,4000.0,3077.0
1992,"Chick peas, dry",1703,0.0,0.0,
1992,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5414.0,5100.0,9420.0
1992,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1057.0,3844.0,36367.0
1992,"Cloves (whole stems), raw",1656,843.0,213.88,2537.0
1992,"Coconuts, in shell",1460,12842.0,42000.0,32706.0
1992,"Coffee, green",1610,153800.0,85300.0,5546.0
1992,"Cotton lint, ginned",1921.02,,5550.0,
1992,Cotton seed,143,,11100.0,
1992,Cottonseed oil,2168,,1042.2,
1992,"Cow peas, dry",1706,155000.0,68601.0,4426.0
1992,Cucumbers and gherkins,1232,24.0,210.0,87500.0
1992,Dates,1314,364.0,1212.92,33291.0
1992,"Ginger, raw",1657,50.0,150.0,30000.0
1992,Green garlic,1252,134.0,1198.0,89403.0
1992,"Groundnuts, excluding shelled",142,18000.0,11000.0,6111.0
1992,Leeks and other alliaceous vegetables,1254,82.0,544.0,66341.0
1992,Lemons and limes,1322,650.0,5900.0,90769.0
1992,"Lentils, dry",1704,7000.0,6000.0,8571.0
1992,Lettuce and chicory,1214,51.0,489.0,95882.0
1992,Linseed,1441,900.0,900.0,10000.0
1992,Maize (corn),112,1407000.0,2430000.0,17271.0
1992,"Mangoes, guavas and mangosteens",1316,11839.0,90160.0,76155.0
1992,Millet,118,90272.0,48746.0,5400.0
1992,"Nutmeg, mace, cardamoms, raw",1653,144.0,46.19,3209.0
1992,Oats,117,3600.0,4000.0,11111.0
1992,"Onions and shallots, dry (excluding dehydrated)",1253.02,4488.0,47174.0,105111.0
1992,Oranges,1323,7524.0,27000.0,35886.0
1992,Papayas,1317,4786.0,62043.0,129634.0
1992,Peaches and nectarines,1345,105.0,1005.0,95714.0
1992,Pears,1342.01,528.0,8102.0,153447.0
1992,"Peas, green",1242,6324.0,25199.0,39847.0
1992,"Pepper (Piper spp.), raw",1651,500.0,300.0,6000.0
1992,"Pigeon peas, dry",1707,171000.0,65970.0,3858.0
1992,Pineapples,1318,7738.0,383147.0,495150.0
1992,Plantains and cooking bananas,1313,2000.0,25000.0,125000.0
1992,Plums and sloes,1346,854.0,8562.0,100258.0
1992,Pomelos and grapefruits,1321,750.0,7400.0,98667.0
1992,Potatoes,1510,68037.0,632572.0,92975.0
1992,"Pyrethrum, dried flowers",1930.02,18000.0,16000.0,8889.0
1992,Rice,113,12500.0,44203.0,35362.0
1992,"Seed cotton, unginned",1921.01,56000.0,16800.0,3000.0
1992,Sesame seed,1444,25000.0,10000.0,4000.0
1992,Sorghum,114,114972.0,128950.0,11216.0
1992,Soya beans,141,2515.0,2026.68,8057.0
1992,Spinach,1215,653.0,5484.0,83982.0
1992,Strawberries,1354,78.0,603.0,77308.0
1992,Sugar cane,1802,47622.0,4180000.0,877746.0
1992,Sunflower seed,1445,10000.0,10000.0,10000.0
1992,Sweet potatoes,1530,37000.0,249863.0,67531.0
1992,"Tangerines, mandarins, clementines",1324,380.0,1712.56,45067.0
1992,Tea leaves,1620,101845.0,818000.0,80318.0
1992,Tomatoes,1234,13528.0,216621.0,160128.0
1992,Unmanufactured tobacco,1970,5344.0,9000.0,16840.0
1992,"Vanilla, raw",1658,41.0,6.78,1643.0
1992,Watermelons,1221,214.0,1938.0,90561.0
1992,Wheat,111,153420.0,297000.0,19359.0
1992,Yams,1540,1500.0,11206.0,74707.0
1993,Apples,1341,208.0,1240.0,59615.0
1993,Apricots,1343,2.0,14.59,72929.0
1993,Artichokes,1216,0.0,0.0,
1993,Asparagus,1211,0.0,0.0,
1993,Avocados,1311,2434.0,39116.0,160707.0
1993,Bananas,1312,79600.0,817508.0,102702.0
1993,Barley,115,20000.0,39210.0,19605.0
1993,"Beans, dry",1701,627950.0,408681.0,6508.0
1993,"Beer of barley, malted",24310.01,,349200.0,
1993,"Broad beans and horse beans, green",1243,0.0,0.0,
1993,Cabbages,1212,34379.0,476306.0,138546.0
1993,Carrots and turnips,1251,4559.0,58364.0,128019.0
1993,"Cashew nuts, in shell",1372,22000.0,8000.0,3636.0
1993,"Cassava, fresh",1520.01,49822.0,512849.0,102936.0
1993,Castor oil seeds,1447,12979.0,3876.07,2986.0
1993,"Chestnuts, in shell",1373,0.0,0.0,
1993,"Chick peas, dry",1703,0.0,0.0,
1993,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5325.0,5065.14,9512.0
1993,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1437.0,7405.69,51550.0
1993,"Cloves (whole stems), raw",1656,875.0,215.86,2467.0
1993,"Coconuts, in shell",1460,12783.0,45000.0,35203.0
1993,"Coffee, green",1610,158200.0,75100.0,4747.0
1993,"Cotton lint, ginned",1921.02,,5365.0,
1993,Cotton seed,143,,10800.0,
1993,Cottonseed oil,2168,,1051.2,
1993,"Cow peas, dry",1706,140000.0,82926.0,5923.0
1993,Cucumbers and gherkins,1232,5.0,50.0,102683.0
1993,Dates,1314,353.0,1193.44,33813.0
1993,"Ginger, raw",1657,65.0,200.0,30769.0
1993,Green garlic,1252,25.0,350.0,140000.0
1993,"Groundnuts, excluding shelled",142,19019.0,13843.96,7279.0
1993,Leeks and other alliaceous vegetables,1254,100.0,500.0,50000.0
1993,Lemons and limes,1322,650.0,6000.0,92308.0
1993,"Lentils, dry",1704,15000.0,14000.0,9333.0
1993,Lettuce and chicory,1214,35.0,300.0,85714.0
1993,Linseed,1441,957.0,953.09,9956.0
1993,Maize (corn),112,1343500.0,2089000.0,15549.0
1993,"Mangoes, guavas and mangosteens",1316,12357.0,97426.0,78843.0
1993,Millet,118,85139.0,58036.0,6817.0
1993,Mushrooms and truffles,1270,,0.0,
1993,"Nutmeg, mace, cardamoms, raw",1653,70.0,25.0,3571.0
1993,Oats,117,3400.0,3700.0,10882.0
1993,"Onions and shallots, dry (excluding dehydrated)",1253.02,5043.0,51597.0,102314.0
1993,Oranges,1323,6486.0,26600.86,41011.0
1993,Papayas,1317,5005.0,55739.0,111367.0
1993,Peaches and nectarines,1345,55.0,481.0,87455.0
1993,Pears,1342.01,569.0,6685.0,117487.0
1993,"Peas, green",1242,1800.0,6000.0,33333.0
1993,"Pepper (Piper spp.), raw",1651,681.0,400.0,5871.0
1993,"Pigeon peas, dry",1707,150540.0,72000.0,4783.0
1993,Pineapples,1318,9886.0,550554.0,556903.0
1993,Plantains and cooking bananas,1313,1700.0,21000.0,123529.0
1993,Plums and sloes,1346,834.0,6290.0,75420.0
1993,Pomelos and grapefruits,1321,750.0,7400.0,98667.0
1993,Potatoes,1510,55675.0,654123.0,117490.0
1993,"Pyrethrum, dried flowers",1930.02,17000.0,15000.0,8824.0
1993,Rice,113,11330.0,47000.0,41483.0
1993,"Seed cotton, unginned",1921.01,62000.0,16300.0,2629.0
1993,Sesame seed,1444,28000.0,12000.0,4286.0
1993,Sorghum,114,120181.0,89579.0,7454.0
1993,Soya beans,141,2519.0,2035.34,8080.0
1993,Spinach,1215,558.0,5081.0,91057.0
1993,Strawberries,1354,93.0,249.0,26774.0
1993,Sugar cane,1802,51943.0,4370000.0,841307.0
1993,Sunflower seed,1445,10220.0,9140.91,8944.0
1993,Sweet potatoes,1530,32720.0,315000.0,96271.0
1993,"Tangerines, mandarins, clementines",1324,380.0,1500.0,39474.0
1993,Tea leaves,1620,104860.0,918000.0,87545.0
1993,Tomatoes,1234,12767.0,191619.0,150089.0
1993,Unmanufactured tobacco,1970,6000.0,10000.0,16667.0
1993,"Vanilla, raw",1658,43.0,7.1,1632.0
1993,Watermelons,1221,330.0,2987.0,90515.0
1993,Wheat,111,154240.0,212776.0,13795.0
1993,Yams,1540,1500.0,10123.0,67487.0
1994,Apples,1341,150.0,800.0,53333.0
1994,Apricots,1343,2.0,14.37,71873.0
1994,Artichokes,1216,0.0,0.0,
1994,Asparagus,1211,43.0,430.0,100000.0
1994,Avocados,1311,2852.0,14296.0,50126.0
1994,Bananas,1312,55000.0,700000.0,127273.0
1994,Barley,115,16000.0,38799.0,24249.0
1994,"Beans, dry",1701,646000.0,279000.0,4319.0
1994,"Beer of barley, malted",24310.01,,325005.0,
1994,"Broad beans and horse beans, green",1243,10.0,50.0,50000.0
1994,Cabbages,1212,42415.0,563832.0,132932.0
1994,Carrots and turnips,1251,4719.0,55168.0,116906.0
1994,"Cashew nuts, in shell",1372,17000.0,6000.0,3529.0
1994,"Cassava, fresh",1520.01,51019.0,465789.0,91297.0
1994,Castor oil seeds,1447,12294.0,3594.81,2924.0
1994,"Chestnuts, in shell",1373,0.0,0.0,
1994,"Chick peas, dry",1703,0.0,0.0,
1994,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5243.0,5035.17,9604.0
1994,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1733.0,12469.0,71950.0
1994,"Cloves (whole stems), raw",1656,921.0,225.14,2445.0
1994,"Coconuts, in shell",1460,14500.0,55000.0,37931.0
1994,"Coffee, green",1610,158700.0,79900.0,5035.0
1994,"Cotton lint, ginned",1921.02,,6000.0,
1994,Cotton seed,143,,12100.0,
1994,Cottonseed oil,2168,,1199.4,
1994,"Cow peas, dry",1706,136000.0,76590.0,5632.0
1994,Cucumbers and gherkins,1232,53.0,989.0,186604.0
1994,Dates,1314,348.0,1189.31,34140.0
1994,"Ginger, raw",1657,60.0,169.59,28382.0
1994,Green garlic,1252,142.0,1203.0,84718.0
1994,"Groundnuts, excluding shelled",142,20000.0,13000.0,6500.0
1994,Leeks and other alliaceous vegetables,1254,58.0,461.0,79483.0
1994,Lemons and limes,1322,700.0,6500.0,92857.0
1994,"Lentils, dry",1704,12000.0,12000.0,10000.0
1994,Lettuce and chicory,1214,193.0,2270.0,117617.0
1994,Linseed,1441,954.0,949.35,9956.0
1994,Maize (corn),112,1500000.0,3060000.0,20400.0
1994,"Mangoes, guavas and mangosteens",1316,10500.0,90000.0,85714.0
1994,Millet,118,100000.0,69480.0,6948.0
1994,Mushrooms and truffles,1270,,0.0,
1994,"Nutmeg, mace, cardamoms, raw",1653,129.0,43.91,3414.0
1994,Oats,117,3500.0,3800.0,10857.0
1994,"Onions and shallots, dry (excluding dehydrated)",1253.02,5124.0,44370.0,86593.0
1994,Oranges,1323,5739.0,26478.69,46135.0
1994,Papayas,1317,5769.0,57539.0,99738.0
1994,Peaches and nectarines,1345,50.0,480.0,96000.0
1994,Pears,1342.01,500.0,5000.0,100000.0
1994,"Peas, green",1242,7515.0,44496.0,59210.0
1994,"Pepper (Piper spp.), raw",1651,494.0,300.0,6071.0
1994,"Pigeon peas, dry",1707,131400.0,76590.0,5829.0
1994,Pineapples,1318,8000.0,380000.0,475000.0
1994,Plantains and cooking bananas,1313,1600.0,20000.0,125000.0
1994,Plums and sloes,1346,700.0,5000.0,71429.0
1994,Pomelos and grapefruits,1321,700.0,7100.0,101429.0
1994,Potatoes,1510,83000.0,806000.0,97108.0
1994,"Pyrethrum, dried flowers",1930.02,16000.0,13000.0,8125.0
1994,Rice,113,10790.0,47000.0,43559.0
1994,"Seed cotton, unginned",1921.01,50000.0,18200.0,3640.0
1994,Sesame seed,1444,29000.0,13000.0,4483.0
1994,Sorghum,114,125000.0,108000.0,8640.0
1994,Soya beans,141,2522.0,2043.81,8102.0
1994,Spinach,1215,1636.0,26832.0,164010.0
1994,Strawberries,1354,100.0,400.0,40000.0
1994,Sugar cane,1802,57392.0,3800000.0,662113.0
1994,Sunflower seed,1445,9444.0,8000.0,8471.0
1994,Sweet potatoes,1530,27300.0,285000.0,104396.0
1994,"Tangerines, mandarins, clementines",1324,400.0,1650.0,41250.0
1994,Tea leaves,1620,110221.0,911000.0,82652.0
1994,Tomatoes,1234,14246.0,178148.0,125051.0
1994,Unmanufactured tobacco,1970,8805.0,8920.0,10131.0
1994,"Vanilla, raw",1658,46.0,7.41,1620.0
1994,Watermelons,1221,280.0,2500.0,89286.0
1994,Wheat,111,134000.0,297000.0,22164.0
1994,Yams,1540,1400.0,10360.0,74000.0
1995,Apples,1341,97.0,593.0,61134.0
1995,Apricots,1343,2.0,14.16,70817.0
1995,Artichokes,1216,0.0,0.0,
1995,Asparagus,1211,40.0,450.0,112500.0
1995,Avocados,1311,1988.0,27267.0,137158.0
1995,Bananas,1312,44434.0,445734.0,100314.0
1995,Barley,115,17000.0,37133.0,21843.0
1995,"Beans, dry",1701,763525.0,398361.0,5217.0
1995,"Beer of barley, malted",24310.01,,347000.0,
1995,"Broad beans and horse beans, green",1243,11.0,56.94,51567.0
1995,Cabbages,1212,34724.0,534295.0,153869.0
1995,Carrots and turnips,1251,4040.0,53360.0,132079.0
1995,"Cashew nuts, in shell",1372,15000.0,5000.0,3333.0
1995,"Cassava, fresh",1520.01,46685.0,446121.0,95560.0
1995,Castor oil seeds,1447,9484.0,2716.89,2865.0
1995,"Chestnuts, in shell",1373,0.0,0.0,
1995,"Chick peas, dry",1703,0.0,0.0,
1995,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5157.0,5000.0,9696.0
1995,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1630.0,14950.0,91718.0
1995,"Cloves (whole stems), raw",1656,1087.0,270.82,2492.0
1995,"Coconuts, in shell",1460,15118.0,50000.0,33073.0
1995,"Coffee, green",1610,160500.0,95400.0,5944.0
1995,"Cotton lint, ginned",1921.02,,8000.0,
1995,Cotton seed,143,,16200.0,
1995,Cottonseed oil,2168,,1730.76,
1995,"Cow peas, dry",1706,117770.0,34832.0,2958.0
1995,Cucumbers and gherkins,1232,10.0,72.0,72000.0
1995,Dates,1314,350.0,1200.0,34286.0
1995,"Ginger, raw",1657,55.0,150.0,27273.0
1995,Green garlic,1252,227.0,1682.0,74097.0
1995,"Groundnuts, excluding shelled",142,18000.0,11000.0,6111.0
1995,Leeks and other alliaceous vegetables,1254,100.0,500.0,50000.0
1995,Lemons and limes,1322,750.0,6900.0,92000.0
1995,"Lentils, dry",1704,9000.0,10000.0,11111.0
1995,Lettuce and chicory,1214,42.0,344.0,81905.0
1995,Linseed,1441,947.0,943.29,9957.0
1995,Maize (corn),112,1438740.0,2698863.0,18759.0
1995,"Mangoes, guavas and mangosteens",1316,10865.0,89258.0,82152.0
1995,Millet,118,90986.0,54142.0,5951.0
1995,Mushrooms and truffles,1270,,0.0,
1995,"Nutmeg, mace, cardamoms, raw",1653,129.0,45.61,3524.0
1995,Oats,117,3400.0,3600.0,10588.0
1995,"Onions and shallots, dry (excluding dehydrated)",1253.02,4315.0,41640.0,96501.0
1995,Oranges,1323,5072.0,26000.0,51260.0
1995,Papayas,1317,4658.0,57465.0,123368.0
1995,Peaches and nectarines,1345,47.0,400.0,84557.0
1995,Pears,1342.01,446.0,3971.0,89036.0
1995,"Peas, green",1242,8053.0,45245.0,56184.0
1995,"Pepper (Piper spp.), raw",1651,452.0,281.88,6235.0
1995,"Pigeon peas, dry",1707,125217.0,63300.0,5055.0
1995,Pineapples,1318,7686.0,475117.0,618159.0
1995,Plantains and cooking bananas,1313,1200.0,15000.0,125000.0
1995,Plums and sloes,1346,650.0,3833.0,58969.0
1995,Pomelos and grapefruits,1321,650.0,6600.0,101538.0
1995,Potatoes,1510,96168.0,928744.0,96575.0
1995,"Pyrethrum, dried flowers",1930.02,13000.0,10000.0,7692.0
1995,Rice,113,11000.0,44000.0,40000.0
1995,"Seed cotton, unginned",1921.01,50000.0,24400.0,4880.0
1995,Sesame seed,1444,28000.0,12000.0,4286.0
1995,Sorghum,114,132850.0,79495.0,5984.0
1995,Soya beans,141,2525.0,2052.0,8126.0
1995,Spinach,1215,1628.0,23558.0,144705.0
1995,Strawberries,1354,78.0,500.0,63778.0
1995,Sugar cane,1802,56145.0,4550000.0,810402.0
1995,Sunflower seed,1445,9000.0,6000.0,6667.0
1995,Sweet potatoes,1530,31323.0,315461.0,100712.0
1995,"Tangerines, mandarins, clementines",1324,400.0,1500.0,37500.0
1995,Tea leaves,1620,112556.0,1063000.0,94442.0
1995,Tomatoes,1234,11157.0,153276.0,137381.0
1995,Unmanufactured tobacco,1970,8841.0,13000.0,14704.0
1995,"Vanilla, raw",1658,44.0,7.65,1756.0
1995,Watermelons,1221,243.0,2316.0,95309.0
1995,Wheat,111,148425.0,312644.0,21064.0
1995,Yams,1540,1432.0,10000.0,69832.0
1996,Apples,1341,108.0,467.0,43241.0
1996,Apricots,1343,2.0,13.95,69761.0
1996,Artichokes,1216,0.0,0.0,
1996,Asparagus,1211,20.0,150.0,75000.0
1996,Avocados,1311,2585.0,31351.0,121280.0
1996,Bananas,1312,51268.0,500626.0,97649.0
1996,Barley,115,21750.0,37088.0,17052.0
1996,"Beans, dry",1701,660000.0,207000.0,3136.0
1996,"Beer of barley, malted",24310.01,,283208.0,
1996,"Broad beans and horse beans, green",1243,11.0,58.56,51545.0
1996,Cabbages,1212,34391.0,503894.0,146519.0
1996,Carrots and turnips,1251,4260.0,53159.0,124786.0
1996,"Cashew nuts, in shell",1372,30687.0,10000.0,3259.0
1996,"Cassava, fresh",1520.01,66459.0,739983.0,111344.0
1996,Castor oil seeds,1447,12570.0,3526.75,2806.0
1996,"Chestnuts, in shell",1373,0.0,0.0,
1996,"Chick peas, dry",1703,55000.0,40000.0,7273.0
1996,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5268.0,5100.0,9680.0
1996,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1488.0,3820.0,25672.0
1996,"Cloves (whole stems), raw",1656,1371.0,348.15,2539.0
1996,"Coconuts, in shell",1460,15000.0,43649.0,29099.0
1996,"Coffee, green",1610,177400.0,97976.0,5523.0
1996,"Cotton lint, ginned",1921.02,,11000.0,
1996,Cotton seed,143,,21900.0,
1996,Cottonseed oil,2168,,2575.9,
1996,"Cow peas, dry",1706,86052.0,54213.0,6300.0
1996,Cucumbers and gherkins,1232,45.0,435.0,96667.0
1996,Dates,1314,400.0,1300.0,32500.0
1996,"Ginger, raw",1657,55.0,172.48,31379.0
1996,Green garlic,1252,226.0,2020.0,89381.0
1996,"Groundnuts, excluding shelled",142,16432.0,17000.0,10346.0
1996,Leeks and other alliaceous vegetables,1254,84.0,457.69,54406.0
1996,Lemons and limes,1322,800.0,7500.0,93750.0
1996,"Lentils, dry",1704,5000.0,4000.0,8000.0
1996,Lettuce and chicory,1214,50.0,488.0,97600.0
1996,Linseed,1441,949.0,944.6,9958.0
1996,Maize (corn),112,1489000.0,2160000.0,14506.0
1996,"Mangoes, guavas and mangosteens",1316,11143.0,88076.0,79042.0
1996,Millet,118,85774.0,23159.0,2700.0
1996,Mushrooms and truffles,1270,,0.0,
1996,"Nutmeg, mace, cardamoms, raw",1653,130.0,47.3,3631.0
1996,Oats,117,3220.0,3500.0,10868.0
1996,"Onions and shallots, dry (excluding dehydrated)",1253.02,5210.0,57501.0,110367.0
1996,Oranges,1323,4748.0,27000.0,56870.0
1996,Papayas,1317,5708.0,60050.0,105203.0
1996,Peaches and nectarines,1345,54.0,442.78,82477.0
1996,Pears,1342.01,489.0,4885.0,99898.0
1996,"Peas, green",1242,7863.0,36047.0,45844.0
1996,"Pepper (Piper spp.), raw",1651,495.0,314.61,6361.0
1996,"Pigeon peas, dry",1707,156492.0,37080.0,2369.0
1996,Pineapples,1318,10142.0,544639.0,537013.0
1996,Plantains and cooking bananas,1313,1300.0,16000.0,123077.0
1996,Plums and sloes,1346,670.0,2830.0,42239.0
1996,Pomelos and grapefruits,1321,600.0,6200.0,103333.0
1996,Potatoes,1510,98000.0,744000.0,75918.0
1996,"Pyrethrum, dried flowers",1930.02,12000.0,7490.0,6242.0
1996,Rice,113,12655.0,50620.0,40000.0
1996,"Seed cotton, unginned",1921.01,33436.0,33500.0,10019.0
1996,Sesame seed,1444,27000.0,11000.0,4074.0
1996,Sorghum,114,134000.0,79790.0,5954.0
1996,Soya beans,141,2527.0,2059.87,8150.0
1996,Spinach,1215,1542.0,23904.0,155019.0
1996,Strawberries,1354,99.0,700.0,70552.0
1996,Sugar cane,1802,57000.0,4650000.0,815789.0
1996,Sunflower seed,1445,9080.0,7264.0,8000.0
1996,Sweet potatoes,1530,33300.0,266000.0,79880.0
1996,"Tangerines, mandarins, clementines",1324,400.0,1700.0,42500.0
1996,Tea leaves,1620,113680.0,1118000.0,98346.0
1996,Tomatoes,1234,13780.0,196210.0,142388.0
1996,Unmanufactured tobacco,1970,10631.0,15980.0,15032.0
1996,"Vanilla, raw",1658,42.0,8.09,1921.0
1996,Watermelons,1221,393.0,3870.0,98473.0
1996,Wheat,111,156626.0,315000.0,20112.0
1996,Yams,1540,1467.0,8765.0,59748.0
1997,Apples,1341,108.0,388.0,35926.0
1997,Apricots,1343,2.0,14.14,70714.0
1997,Artichokes,1216,0.0,0.0,
1997,Asparagus,1211,2.0,10.0,50000.0
1997,Avocados,1311,2745.0,37283.0,135821.0
1997,Bananas,1312,75130.0,1057586.0,140767.0
1997,Barley,115,32000.0,51090.0,15966.0
1997,"Beans, dry",1701,751380.0,234940.0,3127.0
1997,"Beer of barley, malted",24310.01,,270396.0,
1997,"Broad beans and horse beans, green",1243,12.0,60.94,51522.0
1997,Cabbages,1212,36966.0,502117.0,135832.0
1997,Carrots and turnips,1251,4142.0,59000.0,142443.0
1997,"Cashew nuts, in shell",1372,30900.0,8754.0,2833.0
1997,"Cassava, fresh",1520.01,54590.0,518269.0,94938.0
1997,Castor oil seeds,1447,12464.0,3400.52,2728.0
1997,"Chestnuts, in shell",1373,0.0,0.0,
1997,"Chick peas, dry",1703,43000.0,12000.0,2791.0
1997,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5353.0,5149.62,9621.0
1997,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,648.0,2293.0,35386.0
1997,"Cloves (whole stems), raw",1656,1592.0,432.86,2718.0
1997,"Coconuts, in shell",1460,23434.0,71638.0,30570.0
1997,"Coffee, green",1610,176907.0,68642.0,3880.0
1997,"Cotton lint, ginned",1921.02,,7300.0,
1997,Cotton seed,143,,14600.0,
1997,Cottonseed oil,2168,,1623.44,
1997,"Cow peas, dry",1706,93055.0,30382.0,3265.0
1997,Cucumbers and gherkins,1232,56.0,700.0,125000.0
1997,Dates,1314,366.0,1182.24,32277.0
1997,"Ginger, raw",1657,65.0,200.0,30769.0
1997,Green garlic,1252,189.0,2054.0,108677.0
1997,"Groundnuts, excluding shelled",142,17853.0,11432.0,6403.0
1997,Leeks and other alliaceous vegetables,1254,81.0,437.77,54293.0
1997,Lemons and limes,1322,800.0,8500.0,106250.0
1997,"Lentils, dry",1704,5345.0,4500.0,8419.0
1997,Lettuce and chicory,1214,55.0,537.0,97636.0
1997,Linseed,1441,946.0,942.06,9958.0
1997,Maize (corn),112,1504820.0,2214000.0,14713.0
1997,"Mangoes, guavas and mangosteens",1316,13208.0,66707.0,50505.0
1997,Millet,118,91773.0,38619.0,4208.0
1997,Mushrooms and truffles,1270,,0.0,
1997,"Nutmeg, mace, cardamoms, raw",1653,131.0,48.98,3732.0
