Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1984,1984,tonnes,50.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1985,1985,tonnes,50.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1986,1986,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1987,1987,tonnes,200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1988,1988,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1989,1989,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1990,1990,tonnes,90.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1991,1991,tonnes,150.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1992,1992,tonnes,200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1993,1993,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1994,1994,tonnes,131.43,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1995,1995,tonnes,150.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1996,1996,tonnes,125.67,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1997,1997,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1998,1998,tonnes,109.84,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1999,1999,tonnes,105.22,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,2000,tonnes,90.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,2001,tonnes,98.86,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2002,2002,tonnes,97.45,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,2003,tonnes,95.91,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2004,2004,tonnes,94.36,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2005,2005,tonnes,92.83,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,2006,tonnes,91.85,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,2007,tonnes,82.47,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2008,2008,tonnes,80.98,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2009,2009,tonnes,82.94,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,2010,tonnes,80.29,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,2011,tonnes,49.37,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,2012,tonnes,97.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,2013,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,2014,tonnes,81.15,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,2015,tonnes,76.33,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,2016,tonnes,85.83,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,2017,tonnes,77.26,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,2018,tonnes,77.49,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,2019,tonnes,80.03,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,tonnes,79.29,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,2021,tonnes,78.55,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1991,1991,ha,230.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1992,1992,ha,232.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1993,1993,ha,208.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1994,1994,ha,150.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1995,1995,ha,97.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1996,1996,ha,108.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1997,1997,ha,108.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1998,1998,ha,224.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,1999,1999,ha,133.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2000,2000,ha,179.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2001,2001,ha,156.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2002,2002,ha,201.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2003,2003,ha,220.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2004,2004,ha,226.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2005,2005,ha,239.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2006,2006,ha,256.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2007,2007,ha,198.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2008,2008,ha,153.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2009,2009,ha,91.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2010,2010,ha,137.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2011,2011,ha,139.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2012,2012,ha,130.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2013,2013,ha,70.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2014,2014,ha,62.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2015,2015,ha,56.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2016,2016,ha,82.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2017,2017,ha,74.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2018,2018,ha,238.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2019,2019,ha,67.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2020,2020,ha,57.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2021,2021,ha,66.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1991,1991,hg/ha,95652.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1992,1992,hg/ha,101681.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1993,1993,hg/ha,59615.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1994,1994,hg/ha,53333.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1995,1995,hg/ha,61134.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1996,1996,hg/ha,43241.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1997,1997,hg/ha,35926.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1998,1998,hg/ha,68571.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,1999,1999,hg/ha,47519.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2000,2000,hg/ha,57821.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2001,2001,hg/ha,66538.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2002,2002,hg/ha,58607.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2003,2003,hg/ha,65545.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2004,2004,hg/ha,61018.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2005,2005,hg/ha,180000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2006,2006,hg/ha,177891.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2007,2007,hg/ha,180000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2008,2008,hg/ha,200392.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2009,2009,hg/ha,163956.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2010,2010,hg/ha,87226.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2011,2011,hg/ha,56043.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2012,2012,hg/ha,86769.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2013,2013,hg/ha,56571.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2014,2014,hg/ha,97742.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2015,2015,hg/ha,105179.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2016,2016,hg/ha,75976.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2017,2017,hg/ha,40331.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2018,2018,hg/ha,17892.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2019,2019,hg/ha,39022.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2020,2020,hg/ha,18561.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1341,Apples,2021,2021,hg/ha,17762.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1991,1991,tonnes,2200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1992,1992,tonnes,2359.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1993,1993,tonnes,1240.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1994,1994,tonnes,800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1995,1995,tonnes,593.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1996,1996,tonnes,467.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1997,1997,tonnes,388.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1998,1998,tonnes,1536.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,1999,1999,tonnes,632.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2000,2000,tonnes,1035.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2001,2001,tonnes,1038.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2002,2002,tonnes,1178.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2003,2003,tonnes,1442.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2004,2004,tonnes,1379.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2005,2005,tonnes,4302.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2006,2006,tonnes,4554.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2007,2007,tonnes,3564.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2008,2008,tonnes,3066.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2009,2009,tonnes,1492.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2010,2010,tonnes,1195.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2011,2011,tonnes,779.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2012,2012,tonnes,1128.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2013,2013,tonnes,396.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2014,2014,tonnes,606.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2015,2015,tonnes,589.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2016,2016,tonnes,623.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1341,Apples,2017,2017,tonnes,299.7,A,Official figure
